time,open,high,low,close
1382515500,189.73,189.73,189.72,189.72
1382515560,189.51,189.51,189.51,189.51
1382515620,189.5,189.5,189.5,189.5
1382515680,NaN,NaN,NaN,NaN
1382515740,189.48,189.71,189.48,189.71
1382515800,189.48,189.72,189.48,189.72
1382515860,189.72,189.72,189.72,189.72
1382515920,189.72,190.19,189.51,189.51
1382515980,189.55,189.55,189.55,189.55
1382516040,NaN,NaN,NaN,NaN
1382516100,190.19,190.39,190.19,190.39
1382516160,190.36,190.36,190.36,190.36
1382516220,190.34,190.34,190.34,190.34
1382516280,190.4,190.4,190.4,190.4
1382516340,NaN,NaN,NaN,NaN
1382516400,190.44,190.54,190.44,190.54
1382516460,190.54,190.55,190.54,190.55
1382516520,190.55,190.55,190.55,190.55
1382516580,190.56,190.56,190.56,190.56
1382516640,190.55,190.55,190.55,190.55
1382516700,190.3,190.56,190.3,190.56
1382516760,190.57,190.58,190.57,190.58
1382516820,NaN,NaN,NaN,NaN
1382516880,NaN,NaN,NaN,NaN
1382516940,190.68,190.68,190.57,190.57
1382517000,190.68,190.75,190.68,190.75
1382517060,190.75,190.75,190.75,190.75
1382517120,190.81,191,190.81,191
1382517180,191,191,190.96,190.96
1382517240,191,191.11,191,191.11
1382517300,NaN,NaN,NaN,NaN
1382517360,191.13,191.35,191.13,191.35
1382517420,191.35,191.35,191.35,191.35
1382517480,191.43,191.44,191.43,191.44
1382517540,191.44,191.44,191.44,191.44
1382517600,191.49,191.5,191.45,191.45
1382517660,191.35,191.35,191.35,191.35
1382517720,191.13,191.13,191.12,191.12
1382517780,191.13,191.13,191.12,191.12
1382517840,191.12,191.12,191.12,191.12
1382517900,NaN,NaN,NaN,NaN
1382517960,191.12,191.12,191.12,191.12
1382518020,191.12,191.12,190.15,190.15
1382518080,189.97,189.97,189.6,189.6
1382518140,189.57,189.57,189.57,189.57
1382518200,189.47,189.5,189.23,189.5
1382518260,189.22,189.5,189.22,189.5
1382518320,189.22,189.22,189.22,189.22
1382518380,189.22,189.5,189,189.5
1382518440,189.5,189.5,189,189.48
1382518500,189.47,189.47,189.03,189.03
1382518560,189.03,189.03,189.03,189.03
1382518620,189.03,189.4,189.03,189.4
1382518680,189.4,189.4,189.4,189.4
1382518740,189.4,189.4,189.4,189.4
1382518800,189.47,189.96,189.47,189.96
1382518860,189.98,189.99,189.98,189.99
1382518920,189.99,190,189.99,190
1382518980,NaN,NaN,NaN,NaN
1382519040,190,190,190,190
1382519100,189.99,189.99,189.99,189.99
1382519160,189.99,189.99,189.98,189.99
1382519220,189.99,189.99,189.49,189.99
1382519280,189.99,189.99,189.95,189.99
1382519340,189.99,190,189.99,190
1382519400,190,190,189.89,189.89
1382519460,189.89,190,189.89,189.89
1382519520,189.89,189.89,189.89,189.89
1382519580,189.99,189.99,189.99,189.99
1382519640,NaN,NaN,NaN,NaN
1382519700,189.99,190,189.99,190
1382519760,189.98,189.98,189.98,189.98
1382519820,NaN,NaN,NaN,NaN
1382519880,NaN,NaN,NaN,NaN
1382519940,189.66,189.66,189.66,189.66
1382520000,189.66,189.66,189.66,189.66
1382520060,189.54,189.99,189.54,189.99
1382520120,189.99,189.99,189.99,189.99
1382520180,189.99,189.99,189.99,189.99
1382520240,189.62,189.99,189.62,189.99
1382520300,189.98,189.99,189.98,189.98
1382520360,NaN,NaN,NaN,NaN
1382520420,189.97,189.97,189.96,189.96
1382520480,189.95,189.95,189.75,189.75
1382520540,189.75,189.93,189.75,189.93
1382520600,189.93,189.93,189.93,189.93
1382520660,NaN,NaN,NaN,NaN
1382520720,NaN,NaN,NaN,NaN
1382520780,189.88,189.93,189.88,189.93
1382520840,189.93,189.93,189.66,189.66
1382520900,189.66,189.66,189.64,189.66
1382520960,189.66,189.99,189.66,189.99
1382521020,189.99,189.99,189.99,189.99
1382521080,189.8,189.8,189.8,189.8
1382521140,189.8,189.8,189.8,189.8
1382521200,189.8,189.99,189.8,189.99
1382521260,189.99,189.99,189.99,189.99
1382521320,189.98,189.99,189.66,189.99
1382521380,189.99,190,189.99,190
1382521440,189.99,190,189.99,190
1382521500,190,190,190,190
1382521560,189.99,189.99,189.67,189.99
1382521620,189.99,190,189.99,190
1382521680,190,190,190,190
1382521740,190,190,190,190
1382521800,190,190,190,190
1382521860,190,190,189.68,190
1382521920,190,190,190,190
1382521980,190,190,190,190
1382522040,190,190,190,190
1382522100,190,190,189.69,189.69
1382522160,189.69,189.69,189.68,189.68
1382522220,189.68,189.69,189.68,189.69
1382522280,189.69,190,189.69,190
1382522340,190,190,190,190
1382522400,190,190,189.99,189.99
1382522460,189.71,189.99,189.69,189.99
1382522520,189.7,189.7,189.7,189.7
1382522580,189.7,189.99,189.7,189.99
1382522640,NaN,NaN,NaN,NaN
1382522700,NaN,NaN,NaN,NaN
1382522760,189.99,189.99,189.99,189.99
1382522820,190,190,190,190
1382522880,189.99,190,189.99,190
1382522940,190,190,189.99,189.99
1382523000,190,190,190,190
1382523060,190,190,190,190
1382523120,190,190,189.99,189.99
1382523180,189.99,190,189.99,190
1382523240,189.73,190,189.73,190
1382523300,190,190,190,190
1382523360,190,190,189.73,189.73
1382523420,190,190,189.75,189.75
1382523480,190,190,190,190
1382523540,190,190,190,190
1382523600,189.75,190,189.75,190
1382523660,190,190,190,190
1382523720,190,190,190,190
1382523780,190,190,190,190
1382523840,190,190,190,190
1382523900,190,190,190,190
1382523960,190,190,189.75,190
1382524020,190,190,190,190
1382524080,190,190,190,190
1382524140,190,190.1,190,190.1
1382524200,190.1,190.14,190.1,190.14
1382524260,190.14,190.44,190.14,190.44
1382524320,190.54,190.65,190.54,190.65
1382524380,190.65,190.65,190.65,190.65
1382524440,NaN,NaN,NaN,NaN
1382524500,190.66,190.79,190.66,190.79
1382524560,190.79,190.81,190.79,190.81
1382524620,190.82,190.82,190.82,190.82
1382524680,190.83,190.85,190.83,190.85
1382524740,190.85,190.94,190.85,190.94
1382524800,190.94,190.95,190.94,190.95
1382524860,190.95,190.95,190.95,190.95
1382524920,190.95,191.01,190.95,191.01
1382524980,191.03,191.03,191.03,191.03
1382525040,NaN,NaN,NaN,NaN
1382525100,191.17,191.38,191.17,191.38
1382525160,191.38,191.45,191.38,191.45
1382525220,191.45,191.5,191.45,191.5
1382525280,191.5,191.5,191.5,191.5
1382525340,191.5,191.5,191.5,191.5
1382525400,191.5,191.5,191.5,191.5
1382525460,191.5,191.5,191.5,191.5
1382525520,191.5,191.5,191.5,191.5
1382525580,191.5,191.52,191.5,191.52
1382525640,191.52,191.55,191.52,191.55
1382525700,191.55,192.08,191.55,192.08
1382525760,192.1,192.25,192.1,192.24
1382525820,192.24,192.24,192.1,192.1
1382525880,192.24,192.25,192.24,192.24
1382525940,192.25,192.25,192.24,192.24
1382526000,192.24,192.24,192.24,192.24
1382526060,192.24,192.24,192.24,192.24
1382526120,192.25,192.35,192.25,192.25
1382526180,192.35,192.36,192.35,192.36
1382526240,192.36,192.36,192.36,192.36
1382526300,192.24,192.44,192.24,192.44
1382526360,NaN,NaN,NaN,NaN
1382526420,NaN,NaN,NaN,NaN
1382526480,192.44,192.44,192.44,192.44
1382526540,192.44,192.44,192.44,192.44
1382526600,192.47,192.47,192.47,192.47
1382526660,192.5,192.5,192.5,192.5
1382526720,192.5,192.5,192.5,192.5
1382526780,192.47,192.5,192.47,192.47
1382526840,NaN,NaN,NaN,NaN
1382526900,192.5,192.5,192.5,192.5
1382526960,192.5,192.5,192.5,192.5
1382527020,NaN,NaN,NaN,NaN
1382527080,192.5,192.5,192.5,192.5
1382527140,192.5,192.6,192.5,192.6
1382527200,NaN,NaN,NaN,NaN
1382527260,192.6,192.7,192.6,192.7
1382527320,NaN,NaN,NaN,NaN
1382527380,192.7,192.86,192.7,192.86
1382527440,192.61,192.94,192.61,192.94
1382527500,192.94,192.94,192.86,192.86
1382527560,192.95,192.99,192.86,192.99
1382527620,192.99,192.99,192.99,192.99
1382527680,192.99,192.99,192.99,192.99
1382527740,192.99,192.99,192.99,192.99
1382527800,192.99,192.99,192.98,192.98
1382527860,192.98,192.98,192.98,192.98
1382527920,192.9,192.99,192.5,192.86
1382527980,192.86,192.86,192.51,192.51
1382528040,192.5,192.51,192.5,192.51
1382528100,192.7,192.86,192.7,192.86
1382528160,192.95,192.96,192.95,192.96
1382528220,192.96,192.96,192.96,192.96
1382528280,192.96,192.96,192.96,192.96
1382528340,192.96,192.96,192.96,192.96
1382528400,192.96,192.96,192.96,192.96
1382528460,192.96,192.96,192.96,192.96
1382528520,192.97,192.98,192.97,192.98
1382528580,192.98,193,192.97,193
1382528640,193,193,192.98,193
1382528700,193,193.23,193,193.23
1382528760,193.23,193.34,192.98,193.34
1382528820,193.36,193.44,193.34,193.34
1382528880,193.36,193.5,193.36,193.5
1382528940,193.52,193.56,193.28,193.54
1382529000,193.56,193.56,193.54,193.54
1382529060,193.54,193.6,193.54,193.54
1382529120,193.5,193.5,193.5,193.5
1382529180,193.3,193.32,193.28,193.3
1382529240,193.3,193.32,193.3,193.3
1382529300,193.32,193.33,193.32,193.33
1382529360,193.34,193.5,193.34,193.5
1382529420,193.5,193.54,193.5,193.54
1382529480,193.54,193.54,193.54,193.54
1382529540,193.54,193.72,193.54,193.72
1382529600,193.6,193.84,193.6,193.84
1382529660,193.86,193.89,193.86,193.89
1382529720,193.89,193.9,193.89,193.89
1382529780,193.92,193.95,193.92,193.95
1382529840,193.94,193.95,193.82,193.92
1382529900,193.97,193.98,193.97,193.97
1382529960,193.98,193.99,193.97,193.97
1382530020,193.99,194,193.99,193.99
1382530080,194,194,194,194
1382530140,194.05,194.1,194.05,194.1
1382530200,194.11,194.2,194.11,194.2
1382530260,194.17,194.26,194.17,194.26
1382530320,194.3,194.34,194.3,194.34
1382530380,194.34,194.5,194.34,194.5
1382530440,194.48,194.5,194.47,194.5
1382530500,194.5,194.55,194.5,194.5
1382530560,194.48,194.55,194.48,194.55
1382530620,194.55,194.55,194.55,194.55
1382530680,194.55,194.6,194.55,194.55
1382530740,194.6,194.62,194.6,194.62
1382530800,194.6,194.6,194.6,194.6
1382530860,194.62,194.62,194.62,194.62
1382530920,194.62,194.68,194.62,194.68
1382530980,194.68,194.72,194.68,194.72
1382531040,194.71,194.72,194.68,194.68
1382531100,194.68,194.71,194.68,194.71
1382531160,194.71,194.71,194.71,194.71
1382531220,194.71,194.73,194.6,194.72
1382531280,194.72,194.72,194.6,194.6
1382531340,194.6,194.71,194.01,194.71
1382531400,194.71,194.71,193.99,194
1382531460,194.7,194.7,193.99,193.99
1382531520,194,194.01,193.48,193.48
1382531580,193.74,193.99,193.74,193.99
1382531640,193.99,194.7,193.99,194.6
1382531700,194.59,194.59,194.59,194.59
1382531760,194.59,194.6,194.59,194.59
1382531820,194.59,194.59,194.59,194.59
1382531880,194.6,194.74,194.01,194.01
1382531940,194.01,194.01,194,194
1382532000,194,194,194,194
1382532060,194.01,194.74,194.01,194.74
1382532120,194.73,194.74,194.55,194.55
1382532180,NaN,NaN,NaN,NaN
1382532240,194.55,194.74,194.5,194.74
1382532300,NaN,NaN,NaN,NaN
1382532360,194.7,195,194.7,195
1382532420,194.8,195,194.08,194.08
1382532480,194.09,194.09,194.09,194.09
1382532540,NaN,NaN,NaN,NaN
1382532600,194.53,194.53,194.53,194.53
1382532660,194.13,194.5,194.02,194.03
1382532720,194.03,194.03,194,194
1382532780,194,194,193,194
1382532840,193.8,193.8,193.8,193.8
1382532900,193.5,193.5,193.5,193.5
1382532960,193.45,193.45,193.45,193.45
1382533020,193.49,193.49,193,193
1382533080,192.99,193,192.99,193
1382533140,192.98,192.98,192.5,192.5
1382533200,192.5,192.5,192,192.05
1382533260,192.04,192.05,192.04,192.05
1382533320,192.05,192.05,192,192
1382533380,192.01,192.01,192.01,192.01
1382533440,192.01,192.01,192.01,192.01
1382533500,192.01,192.05,192.01,192.05
1382533560,192.05,192.49,192.05,192.05
1382533620,192.06,192.06,192.06,192.06
1382533680,192.06,193.01,192.06,193.01
1382533740,192.07,193.01,192.07,192.1
1382533800,192.51,193,192.51,193
1382533860,193.01,193.08,193,193.08
1382533920,193,193.16,192,193.16
1382533980,192.51,192.51,191.99,191.99
1382534040,192.34,192.96,192.34,192.96
1382534100,192.94,192.94,192.94,192.94
1382534160,192.96,193.04,192.94,192.94
1382534220,192.96,192.98,192.96,192.98
1382534280,192.96,192.96,190.01,190.01
1382534340,190,193.12,189.37,193.12
1382534400,192.84,192.84,192.47,192.47
1382534460,NaN,NaN,NaN,NaN
1382534520,192.72,192.8,192.47,192.47
1382534580,192.44,192.88,192,192.88
1382534640,192.31,192.81,192.31,192.81
1382534700,192.82,192.9,192.58,192.58
1382534760,192.59,193,192.56,193
1382534820,193,193.42,192.87,193.19
1382534880,193.2,193.2,193.08,193.2
1382534940,193.2,193.2,193.2,193.2
1382535000,193.2,193.22,193.2,193.22
1382535060,193.22,193.5,193.22,193.5
1382535120,193.49,193.5,193.49,193.49
1382535180,193.49,193.5,193.49,193.49
1382535240,193.49,194.47,193.49,194.47
1382535300,194.46,194.66,192.95,192.95
1382535360,192.95,192.95,192.94,192.95
1382535420,192.95,194,192.95,194
1382535480,194,194.69,193,194.69
1382535540,194.69,194.69,194.69,194.69
1382535600,194.69,194.87,194.69,194.87
1382535660,194.59,194.59,194.58,194.58
1382535720,194.18,194.55,193.78,194.55
1382535780,194.18,194.87,194,194.87
1382535840,194.45,194.87,194.45,194.87
1382535900,194.87,194.87,194.87,194.87
1382535960,194.65,194.65,194.01,194.5
1382536020,194.01,194.01,194.01,194.01
1382536080,194.01,194.01,194.01,194.01
1382536140,194.01,194.01,193.75,193.75
1382536200,193.61,194.5,193,193.45
1382536260,193.78,194.35,193.78,194.35
1382536320,194.35,194.5,194.35,194.5
1382536380,194.44,194.44,194.43,194.43
1382536440,194.44,194.44,194.35,194.44
1382536500,194.35,194.35,194.35,194.35
1382536560,194.35,194.5,193.8,193.8
1382536620,194.25,194.45,194.25,194.44
1382536680,194.44,194.44,194.44,194.44
1382536740,194,194,194,194
1382536800,194,194.43,194,194.43
1382536860,193.61,194.43,193.61,194.43
1382536920,194.43,194.43,194.43,194.43
1382536980,194.44,194.44,193.4,193.4
1382537040,194,194.44,193.99,193.99
1382537100,194.43,194.44,194.43,194.43
1382537160,194.44,194.44,194.44,194.44
1382537220,194.44,194.44,194.44,194.44
1382537280,194.44,194.44,194.44,194.44
1382537340,194.01,194.44,194,194.44
1382537400,194.44,194.45,194.44,194.45
1382537460,194.44,194.45,194.44,194.45
1382537520,194.45,194.45,194.01,194.01
1382537580,194.45,194.45,194.01,194.45
1382537640,194.45,194.45,194.45,194.45
1382537700,194.45,194.5,194.45,194.5
1382537760,NaN,NaN,NaN,NaN
1382537820,194.5,194.51,194.5,194.51
1382537880,194.51,194.51,194.51,194.51
1382537940,194.64,194.64,194.64,194.64
1382538000,194.64,194.9,194.64,194.9
1382538060,194.9,195.11,194.9,195.11
1382538120,195.11,195.13,195.11,195.13
1382538180,195.14,195.21,195.14,195.21
1382538240,195.21,195.31,195.21,195.3
1382538300,195.31,195.5,195.31,195.5
1382538360,195.4,195.71,195.25,195.71
1382538420,195.7,195.71,195.7,195.71
1382538480,195.73,195.74,195.73,195.74
1382538540,195.74,195.74,194.64,194.64
1382538600,NaN,NaN,NaN,NaN
1382538660,194.65,194.65,194.64,194.65
1382538720,194.64,194.64,194.64,194.64
1382538780,194.65,195,194.65,195
1382538840,195,195.65,195,195.65
1382538900,NaN,NaN,NaN,NaN
1382538960,194.82,194.82,194.82,194.82
1382539020,194.65,194.93,194.52,194.93
1382539080,194.93,194.93,194.93,194.93
1382539140,195,195.06,195,195.06
1382539200,NaN,NaN,NaN,NaN
1382539260,195.13,195.5,195.13,195.5
1382539320,195.62,195.63,195.62,195.63
1382539380,195.5,195.56,195.5,195.56
1382539440,195.59,195.74,195.59,195.74
1382539500,195.65,195.74,195.65,195.71
1382539560,195.71,195.71,195.71,195.71
1382539620,195.63,195.71,195.63,195.71
1382539680,195.67,195.67,195.56,195.56
1382539740,195.56,195.56,195.55,195.55
1382539800,195.59,195.62,195.59,195.62
1382539860,195.62,195.62,195.62,195.62
1382539920,NaN,NaN,NaN,NaN
1382539980,195.57,195.57,195.57,195.57
1382540040,195.57,195.57,195.57,195.57
1382540100,195.57,195.57,195.57,195.57
1382540160,195.57,195.57,195.55,195.55
1382540220,195.55,195.55,195.55,195.55
1382540280,195.57,195.57,195.2,195.2
1382540340,195.2,195.2,195.1,195.1
1382540400,194.91,194.91,194.91,194.91
1382540460,NaN,NaN,NaN,NaN
1382540520,195,195,194.91,194.91
1382540580,194.75,194.75,194.75,194.75
1382540640,194.74,195,194.74,195
1382540700,194.74,194.99,194.74,194.99
1382540760,194.73,194.73,194.73,194.73
1382540820,194.73,194.99,194.73,194.99
1382540880,194.74,194.74,194.74,194.74
1382540940,194.73,194.73,194.65,194.65
1382541000,194.65,194.98,194.65,194.65
1382541060,194.65,194.65,194.65,194.65
1382541120,194.65,194.65,194.65,194.65
1382541180,194.67,194.67,194.67,194.67
1382541240,194.67,194.67,194.67,194.67
1382541300,194.67,194.98,194.65,194.65
1382541360,NaN,NaN,NaN,NaN
1382541420,194.83,194.98,194.68,194.68
1382541480,194.68,194.68,194.68,194.68
1382541540,194.68,194.68,194.59,194.59
1382541600,194.59,194.59,194.02,194.02
1382541660,194.02,194.59,193.7,193.7
1382541720,NaN,NaN,NaN,NaN
1382541780,194.31,194.31,194.15,194.31
1382541840,194.31,194.54,194.3,194.3
1382541900,194.18,194.56,194.18,194.56
1382541960,NaN,NaN,NaN,NaN
1382542020,194.57,194.58,194.57,194.58
1382542080,194.59,194.59,194.19,194.19
1382542140,194.19,194.96,194.18,194.18
1382542200,194.18,194.98,194.18,194.98
1382542260,NaN,NaN,NaN,NaN
1382542320,194.97,194.97,194.97,194.97
1382542380,194.98,195.08,194.97,194.97
1382542440,194.96,194.96,194.74,194.95
1382542500,194.95,194.96,194.95,194.96
1382542560,194.95,194.96,194.62,194.62
1382542620,194.5,194.96,194.5,194.96
1382542680,194.95,194.96,194.95,194.96
1382542740,194.65,194.65,194.64,194.64
1382542800,194.95,194.95,194,194.95
1382542860,194.94,194.94,194,194
1382542920,194.93,194.94,194.93,194.94
1382542980,NaN,NaN,NaN,NaN
1382543040,194.03,194.03,194.03,194.03
1382543100,194.47,194.47,194.03,194.03
1382543160,194.91,194.91,194.9,194.9
1382543220,194.07,194.07,194.07,194.07
1382543280,194.51,194.9,194,194
1382543340,194,194.52,194,194.52
1382543400,194.52,194.53,194.52,194.53
1382543460,194.01,194.01,194.01,194.01
1382543520,194.45,194.53,194.44,194.45
1382543580,194.44,194.44,194.44,194.44
1382543640,194.44,194.45,194.44,194.45
1382543700,194.45,194.53,194.45,194.53
1382543760,194.45,194.51,194.45,194.51
1382543820,194.51,194.96,194.51,194.96
1382543880,NaN,NaN,NaN,NaN
1382543940,NaN,NaN,NaN,NaN
1382544000,194.96,194.96,194.96,194.96
1382544060,NaN,NaN,NaN,NaN
1382544120,194.96,194.96,194.96,194.96
1382544180,NaN,NaN,NaN,NaN
1382544240,195,195,195,195
1382544300,195.07,195.07,195.07,195.07
1382544360,195.08,195.08,195.08,195.08
1382544420,195.08,195.08,195.08,195.08
1382544480,NaN,NaN,NaN,NaN
1382544540,NaN,NaN,NaN,NaN
1382544600,NaN,NaN,NaN,NaN
1382544660,195.08,195.42,195.08,195.42
1382544720,195.42,195.45,195.42,195.45
1382544780,195.45,195.68,195.45,195.68
1382544840,195.68,195.68,195.68,195.68
1382544900,195.69,195.69,195.69,195.69
1382544960,195.7,195.75,195.7,195.75
1382545020,195.75,195.76,195.75,195.76
1382545080,195.73,195.76,195.7,195.7
1382545140,195.73,195.76,195.7,195.7
1382545200,NaN,NaN,NaN,NaN
1382545260,195.73,195.76,195.73,195.76
1382545320,195.76,195.82,195.76,195.82
1382545380,195.82,195.82,195.82,195.82
1382545440,195.82,195.83,195.82,195.83
1382545500,195.84,195.84,195.84,195.84
1382545560,195.84,195.85,195.82,195.85
1382545620,195.85,195.86,195.85,195.86
1382545680,195.86,195.86,195.85,195.86
1382545740,195.86,195.86,195.85,195.86
1382545800,195.86,195.86,195.85,195.86
1382545860,195.86,195.86,195.86,195.86
1382545920,195.86,195.86,195.86,195.86
1382545980,195.86,195.86,195.85,195.85
1382546040,195.86,195.86,195.85,195.86
1382546100,195.86,195.86,195.85,195.86
1382546160,NaN,NaN,NaN,NaN
1382546220,195.85,195.86,195.85,195.86
1382546280,195.86,195.86,195.85,195.85
1382546340,195.86,195.86,195.86,195.86
1382546400,NaN,NaN,NaN,NaN
1382546460,195.87,195.87,195.86,195.86
1382546520,195.86,195.98,195.86,195.86
1382546580,195.86,195.86,195.86,195.86
1382546640,195.86,196,195.86,196
1382546700,196,196.3,196,196.3
1382546760,196.3,196.36,196,196
1382546820,196.36,196.42,196.33,196.33
1382546880,NaN,NaN,NaN,NaN
1382546940,196.33,196.33,196.32,196.32
1382547000,196.42,196.49,196.42,196.42
1382547060,196.42,196.46,196.32,196.32
1382547120,196.33,196.49,196.33,196.33
1382547180,196.49,196.49,196.33,196.33
1382547240,196.33,196.33,196.33,196.33
1382547300,196.47,196.49,196.47,196.49
1382547360,196.33,196.48,196.33,196.48
1382547420,196.49,196.51,196.49,196.51
1382547480,196.51,196.51,196.5,196.5
1382547540,196.49,196.55,196.49,196.5
1382547600,196.5,196.56,196.5,196.56
1382547660,196.56,196.64,196.56,196.64
1382547720,196.64,196.72,196.64,196.72
1382547780,196.72,196.84,196.72,196.84
1382547840,196.85,196.95,196.85,196.94
1382547900,196.94,196.95,196.5,196.95
1382547960,196.95,196.95,196.94,196.95
1382548020,196.94,196.95,196.94,196.95
1382548080,196.95,196.96,196.95,196.96
1382548140,196.9,196.96,196.9,196.96
1382548200,196.96,196.96,196.96,196.96
1382548260,196.96,196.97,196.96,196.97
1382548320,196.97,196.98,196.97,196.98
1382548380,196.98,196.98,196.97,196.97
1382548440,196.98,196.98,196.97,196.97
1382548500,196.98,196.98,196.98,196.98
1382548560,196.98,196.98,196,196.98
1382548620,196.31,196.98,196.31,196.98
1382548680,196.97,196.98,196.97,196.98
1382548740,196.98,196.98,196.98,196.98
1382548800,196.4,196.98,196.4,196.98
1382548860,196.98,196.98,196.98,196.98
1382548920,196.98,196.98,196.97,196.97
1382548980,196.97,196.97,196.09,196.41
1382549040,196.41,196.98,196.41,196.98
1382549100,196.98,196.98,196.8,196.8
1382549160,196.8,196.97,196.51,196.97
1382549220,196.97,196.97,196.97,196.97
1382549280,196.97,196.97,196.95,196.97
1382549340,196.97,196.97,196.97,196.97
1382549400,196.97,196.98,196.97,196.98
1382549460,196.98,197,196.97,197
1382549520,197,197,196.97,197
1382549580,197,197.12,197,197.12
1382549640,197.12,197.18,197.12,197.18
1382549700,197.23,197.5,197.23,197.5
1382549760,197.5,197.5,197.5,197.5
1382549820,197.5,197.5,197.5,197.5
1382549880,197.5,197.5,197.5,197.5
1382549940,197.51,197.64,197.51,197.64
1382550000,197.65,197.96,197.63,197.94
1382550060,197.93,197.96,197.93,197.96
1382550120,197.96,197.97,197.93,197.97
1382550180,197.98,197.99,197.98,197.98
1382550240,198,198,197.98,198
1382550300,198,198,197.99,198
1382550360,198,198,198,198
1382550420,198,198.5,198,198.5
1382550480,198.64,199,198.64,199
1382550540,199,199,198,198
1382550600,198.22,198.22,198,198
1382550660,NaN,NaN,NaN,NaN
1382550720,198.22,198.33,198,198
1382550780,NaN,NaN,NaN,NaN
1382550840,198.12,198.12,198.12,198.12
1382550900,198.46,198.46,198.46,198.46
1382550960,198.57,198.99,198.46,198.99
1382551020,198.83,198.98,198.83,198.98
1382551080,198.99,199,198.99,199
1382551140,199,199.03,198.87,199.03
1382551200,199.03,199.29,199.03,199.29
1382551260,199.39,199.66,199.1,199.66
1382551320,199.5,199.5,199,199.5
1382551380,199,199,199,199
1382551440,199.01,199.01,199.01,199.01
1382551500,199.13,199.5,199.13,199.5
1382551560,199.5,199.65,199.5,199.6
1382551620,199.14,199.5,199.13,199.13
1382551680,199.13,199.49,199.13,199.49
1382551740,199.49,199.78,199.49,199.78
1382551800,199.8,199.99,199.8,199.99
1382551860,199.99,200,199.99,200
1382551920,200,200,200,200
1382551980,200,200,200,200
1382552040,199.59,200.01,199.59,200.01
1382552100,200.03,201,200.03,201
1382552160,201,201.07,201,201.07
1382552220,201,201.07,201,201
1382552280,201.04,201.23,201.04,201.23
1382552340,201.25,201.97,201,201.04
1382552400,201.01,201.2,201.01,201.2
1382552460,201.2,201.2,201.2,201.2
1382552520,201.9,201.9,201.69,201.69
1382552580,201.69,201.69,201.5,201.69
1382552640,201.9,201.94,201.48,201.51
1382552700,201.51,201.51,201.51,201.51
1382552760,201.5,201.5,201.48,201.48
1382552820,201.49,201.9,201.48,201.48
1382552880,201.48,201.48,201.1,201.1
1382552940,201.03,201.03,200.01,200.01
1382553000,200,200.01,199.5,200
1382553060,199.99,200,199.99,200
1382553120,200.2,200.25,200.2,200.2
1382553180,200.2,200.4,200.2,200.2
1382553240,200.2,200.2,200.2,200.2
1382553300,200.44,200.69,200.44,200.69
1382553360,200.44,201.96,200.44,201.96
1382553420,200.44,201.08,200.44,201.08
1382553480,201.08,201.08,200,200
1382553540,200,201.08,200,200.54
1382553600,200,200.54,199.58,200.54
1382553660,200.51,200.51,200.51,200.51
1382553720,200.51,200.51,200.51,200.51
1382553780,NaN,NaN,NaN,NaN
